TIC ID,TOI,Previous CTOI,Master,SG1A,SG1B,SG2,SG3,SG4,SG5,ACWG,TESS Disposition,TFOPWG Disposition,TESS Mag,TESS Mag err,Planet Name,Pipeline Signal ID,Source,RA,Dec,PM RA (mas/yr),PM RA err (mas/yr),PM Dec (mas/yr),PM Dec err (mas/yr),Epoch (BJD),Epoch (BJD) err,Period (days),Period (days) err,Duration (hours),Duration (hours) err,Depth (mmag),Depth (mmag) err,Depth (ppm),Depth (ppm) err,Planet Radius (R_Earth),Planet Radius (R_Earth) err,Planet Insolation (Earth Flux),Planet Equil Temp (K),Planet SNR,Stellar Distance (pc),Stellar Distance (pc) err,Stellar Eff Temp (K),Stellar Eff Temp (K) err,Stellar log(g) (cm/s^2),Stellar log(g) (cm/s^2) err,Stellar Radius (R_Sun),Stellar Radius (R_Sun) err,Stellar Metallicity, Stellar Metallicity err,Sectors,Date TOI Alerted (UTC),Date TOI Updated (UTC),Date Modified,Comments
403287048,152.01,,5,5,5,5,5,5,5,5,PC,FP,11.3569,0.006,,1,qlp,22:09:25.8,-62:20:04.03,-34.716,0.036,-109.526,0.047,2458327.92334,0.00494,7.00776,0.00315,2.68,0.824,3.988702,0.019543,3666.98999,18,8.1288,.625284,302.510986,1161,16,376.849,4.5095,6347,102.599998,4.23,.45,1.22,.04,,,"1",2018-09-05 18:34:59,2019-12-17 15:43:32,2020-01-16 02:34:07,
231081369,153.01,,5,5,5,5,5,5,5,5,PC,FP,11.7349,0.006,,1,qlp,04:32:17.71,-66:54:58.68,12.131,2.933,15.615,2.933,2458329.8479,0.00204,7.63227,0.00108,1.656,0.427,6.905284,0.023235,6339.819824,21.4,,,441.000275,1168.771118,11,436.225,,6338.299805,291.5,4.16,.2,,,-0.26861,0.1,"1",2018-09-05 18:34:59,2019-12-17 15:43:39,2020-02-04 12:00:17,
389525208,154.01,,5,5,5,5,5,5,5,5,PC,FP,10.0704,0.006,,1,qlp,20:53:02.75,-38:35:41.72,-5.023,0.069,-10.868,0.059,2458329.359985,0.00111,6.74709,0.00067,2.343,0.136,21.404149,1.705945,19520.900391,1570,41.3396,11.9422,433.263,1271,40,402.734,8.073,5910.700195,162.800003,3.59,.54,2.69,.15,,,"1",2018-09-05 18:34:59,2019-12-17 15:43:31,2020-01-16 02:34:07,
129637892,155.01,,3,4,3,3,4,4,4,,PC,,9.0284,0.006,,1,qlp,21:24:27.6,-37:51:00.65,7.193,0.049,-6.279,0.051,2458326.744385,0.0038,5.43636,0.00194,5.974,0.257,8.974991,0.245404,8232.200195,226,18.3741,3.17363,,,27,187.131,1.351,6220.5,151.800003,3.99,.36,1.84,.09,,,"1",2018-09-05 18:34:59,2019-12-17 15:43:38,2020-09-19 12:00:27,
220518305,156.01,,5,5,5,5,5,5,5,,PC,FP,10.294,0.006,,1,qlp,02:45:52.22,-64:19:14.47,29.82,0.042,4.632,0.046,2458336.13208,0.00186,14.14893,0.00189,3.765,0.23,20.427239,1.80382,18638.300781,1660,21.7799,6.58308,,,40,234.138,1.3405,5823.899902,138.199997,4.6,.16,1.45,.07,0.19,0.12,"1",2018-09-05 18:34:59,2019-12-17 15:43:38,2019-12-17 10:00:02,"Warm Jupiter candidate with a period of about 14 days"
140691463,157.01,,3,5,5,3,2,4,4,5,PC,,12.0166,0.006,,1,spoc,04:54:48.35,-76:40:50.18,11.712,0.035,-18.922,0.05,2459062.39056,0.000531,2.084423,0.000092,2.029545,0.039994,14.133493,0.21345,12933.068122,196.57516,13.779611,.744743,1085.577686,1463.979437,55.92735,355.683,2.826,5638,133.9,4.35,.08,1.10646,.057935,,,"1,2,3,4,5,6,7,8,9,11,12,13,27,28",2018-09-05 18:34:59,2020-10-01 19:51:00,2020-10-02 10:00:02,"TOI-157b (Nielsen+2020)"
403136413,158.01,,5,5,5,5,5,5,5,5,PC,FP,11.2314,0.006,,1,qlp,22:14:18.89,-55:22:44.33,-8.312,0.043,4.153,0.053,2458326.378052,0.00219,2.51266,0.00045,2.411,0.173,3.033449,0.002942,2790.01001,2.71,13.3617,.731867,793.471008,1478,22,601.367,11.559,5988,137.800003,4.08,.16,2.3,.1,-0.03,0.12,"1",2018-09-05 18:34:59,2019-12-17 15:43:31,2020-05-30 08:03:00,
394657039,159.01,,3,5,5,3,2,4,4,5,PC,,10.5132,0.006,,1,spoc,03:27:07.74,-78:32:59.39,11.616,0.057,1.959,0.043,2458328.63714,0.00037,3.76292,0.00012,4.070475,0.030846,12.353053,0.121449,11313.102667,111.85211,17.402895,.797061,1797.77746,1660.747978,93.20782,347.593,2.519,6979.2,136.5,4.22,.09,1.58746,.071714,0.17,0.12,"1,2,12,13,28",2018-09-05 18:34:59,2020-10-01 19:20:43,2020-10-02 10:00:02,"low amplitude pulsations ~ 1 day potentially phased with planet period"
253917293,160.01,,5,5,5,5,5,5,5,5,PC,FP,11.2901,0.007,,1,qlp,22:30:00.2,-31:55:27.68,28.377,0.077,-27.285,0.059,2458327.376221,0.00284,4.608,0.001,3.383,0.758,3.494326,0.008664,3213.219971,7.98,7.99698,.539026,724.000977,1445,25,341.854,4.498,5935,141.5,4.29,.65,1.28,.06,,,"1",2018-09-05 18:34:59,2019-12-17 15:43:32,2020-03-04 12:58:47,"Source is star to the WSW (253917292)."
348770361,161.01,,3,4,3,3,2,4,4,5,PC,,11.4964,0.006,,1,spoc,03:06:44.77,-82:18:58.93,14.9,2.9,4.7,2.8,2459062.109206,0.001871,2.769178,0.000386,4.732515,0.171456,3.453406,0.117674,3175.651839,108.37572,5.601483,.373281,501.358734,1206.860007,14.266501,333.651,,5388,,,,.9849,,,,"28",2018-09-05 18:34:59,2020-09-30 11:25:40,2020-09-30 10:00:02,"Unknown stellar (and candidate) radius. Possible small centroid shift to NW."
99493790,162.01,,5,5,5,5,5,5,5,5,PC,FP,11.6834,0.007,,1,qlp,21:10:33.58,-23:18:20.94,50.863,0.096,-19.94,0.061,2458332.981934,0.00071,7.76686,0.00094,3.291,0.097,26.810727,0.008501,24391.199219,7.83,17.508699,.418873,82.9216,840,74,274.733,5.45,5404.700195,43,4.4,2,1.02,.02,,,"1",2018-09-05 18:34:59,2019-12-17 15:43:32,2020-01-16 02:34:07,
179317684,163.01,,3,5,5,3,4,4,4,5,PC,CP,10.8719,0.006,,1,spoc,05:19:04.38,-71:53:43.9,7.14,0.067,16.374,0.078,2459039.710726,0.000758,4.231094,0.000308,4.331992,0.068031,7.864199,0.120566,7217.026384,111.03906,14.500025,.721417,1489.123496,1584.354744,50.927265,411.719,8.01,6671,130.6,4.14,.09,1.66402,.078106,,,"27,28",2018-09-05 18:34:59,2020-10-05 19:40:58,2020-10-05 19:46:26,"TFOP confirmed planet; TOI 163b"
79395355,164.01,,5,5,5,5,5,5,5,5,PC,FP,11.407,0.006,,1,qlp,21:20:13.03,-51:18:35.9,18.03,0.053,-14.704,0.064,2458328.33728,0.00377,7.31898,0.00224,3.771,0.886,4.143792,0.011075,3809.300049,10.2,8.79673,.51237,468.717987,1296,17,360.131,4.613,5926,79.5,4.27,2.01,1.3,.03,,,"1",2018-09-05 18:34:59,2019-12-17 15:43:32,2020-01-16 02:34:07,"Potential blend with 79395356 to NE"
350743714,165.01,,5,5,5,5,5,5,5,5,PC,APC,9.6686,0.007,,1,qlp,05:55:32.69,-57:17:26.68,2.812,0.056,-39.619,0.049,2458326.23493,0.00025,7.75765,0.00001,3.367,0.246,8.447231,0.000385,7750,.354378,17.9043,,266.604,,173,210.311,1.1585,6038,54,3.96,.11,1.91,,,,"1,2,3,4,5,6,7,8,9,10,11,12,13,27",2018-09-05 18:34:59,2020-09-30 09:46:28,2020-10-17 04:57:20,"known brown dwarf; discovered by WASP; one of transits is in gap"
147203645,166.01,,3,4,4,3,2,4,4,5,PC,,10.7258,0.006,,1,spoc,21:32:47.06,-44:01:04.93,29.817,0.047,-58.517,0.051,2458326.38424,0.0021,5.06136,0.000552,1.568033,0.082903,5.890381,0.365119,5410.551641,336.23077,9.855955,3.267286,239.127487,1002.945016,14.888445,172.157,.9805,5254,152.9,4.45,.36,1.00217,.053796,,,"1,28",2018-09-05 18:34:59,2020-10-05 19:17:57,2020-10-05 19:46:26,
149990841,167.01,,3,4,3,5,2,4,4,5,PC,,11.6349,0.006,,1,spoc,06:02:39,-64:49:10.14,-3.606,2.124,14.96,2.074,2459040.544151,0.001456,4.45365,0.000606,1.998393,0.095637,6.258466,0.290033,5747.678284,267.0943,8.820443,.312784,355.960058,1107.822208,22.64712,310.951,158.505,5766,158.9,,,1,,,,"27,28",2018-09-05 18:34:59,2020-10-01 19:49:14,2020-10-02 10:00:02,"TOI 167 under investigation no observing notes"
369457671,168.01,,1,4,4,1,2,3,4,3,PC,,11.5147,0.006,,1,qlp,20:46:34.46,-37:54:15.83,14.801,0.076,-11.655,0.048,2458326.5,0.00403,2.31257,0.00078,1.459,0.202,2.444233,0.007578,2248.689941,6.98,3.38244,.258351,148.535995,972,9,130.977,.8125,4801.5,126.199997,,,.65,.03,,,"1",2018-09-05 18:34:59,2019-12-17 15:43:32,2020-01-16 02:34:07,
183120439,169.01,,3,4,4,3,2,4,4,5,PC,,11.788,0.006,,1,spoc,01:07:06.89,-75:11:56.2,20.225,0.05,-15.607,0.048,2459037.906374,0.001214,2.255434,0.000207,1.623271,0.075142,5.744121,0.233599,5276.56033,215.1299,10.935931,.630846,1472.019912,1579.785672,22.522942,407.84,4.1945,5817,126.7,4.23,.07,1.29661,.062118,,,"27,28",2018-09-05 18:34:59,2020-10-05 09:58:56,2020-10-05 10:00:02,"TOI 169 b"
394698182,170.01,,3,5,5,3,2,4,4,5,PC,,11.9692,0.006,,1,spoc,03:39:57.5,-83:05:18.66,29.232,0.057,14.991,0.061,2459038.126143,0.000817,3.711873,0.000288,2.874412,0.067102,12.044257,0.231853,11031.868542,213.52179,13.565901,.680299,723.829924,1322.905686,34.648426,428.915,5.21,5973,131.5,4.31,.08,1.22084,.057236,,,"27,28",2018-09-05 18:34:59,2020-10-02 18:15:48,2020-10-02 16:00:02,"TOI 170 under investigation no observing notes"
309257814,171.01,,3,5,5,3,2,4,4,5,PC,,11.6626,0.006,,1,spoc,08:17:04.66,-63:12:48.25,-13.511,0.045,19.48,0.037,2458570.406689,0.000747,1.238544,0.000101,1.956982,0.079018,15.669006,0.730312,14328.050364,672.4156,13.869719,.980548,1709.561058,1639.988881,14.725802,256.345,1.463,5237,183,4.2427,.42297,1.10723,.065118,,,"10,28",2018-09-05 18:34:59,2020-10-02 13:55:39,2020-10-02 16:00:02,"follow-up in progress"
309257814,171.02,,1,4,1,3,2,4,4,,PC,,11.6626,0.006,,2,spoc,08:17:04.66,-63:12:48.25,-13.511,0.045,19.48,0.037,2458569.766494,0.003086,1.814118,0.000394,1.424161,0.221329,7.778849,1.156673,7138.979792,1064.7682,14.732904,24.661266,1200.3519,1501.228828,9.723838,256.345,1.463,5237,183,4.2427,.42297,1.18449,.239716,,,"10",2019-06-05 19:57:35,2020-07-13 12:29:58,2020-07-13 10:00:07,"Likely EB and possibly double the period"
29857954,172.01,,4,5,5,5,4,5,4,5,PC,CP,10.7379,0.006,,1,spoc,21:06:31.65,-26:41:34.32,-4.711,0.094,-54.25,0.069,2458326.91973,0.00529,9.476369,0.002479,4.738255,0.194877,3.973084,0.174042,3652.658346,160.28621,10.916339,.941519,401.805354,1141.888448,8.230656,342.831,7.221,5801.8,235.6,4.32,2,1.78866,.092879,,,"1,28",2018-09-05 18:34:59,2020-10-05 19:47:38,2020-10-05 19:46:26,"Star to NW checked. Transit likely on the target."
270341214,173.01,,1,4,1,3,2,4,4,3,PC,,8.8784,0.006,,1,qlp,02:13:50.12,-80:34:57.76,22.849,0.057,19.459,0.05,2458333.40891,0.00055,29.75378,0.00008,8.147,0.07,6.899996,0.000184,6334.98,.16964,12.4043,.876021,91.5952,861,137,152.023,.6405,6409,197,4.20097,.320295,1.42,.1,,,"1,13",2018-08-30 14:17:58,2020-08-12 15:11:08,2020-08-12 16:00:01,"single transit in sector 1; additional transit in s13; period could be 29.7 days or a multiple thereof"
425997655,174.01,,1,4,1,1,4,4,4,,PC,CP,8.7513,0.006,,1,spoc,03:41:50.17,-62:46:02.16,-102.571,0.05,-43.917,0.059,2458325.325928,0.002248,17.66831,0.000607,2.695974,0.258669,0.793525,0.044359,730.596802,40.855221,2.008408,.848007,,,17.71134,39.0341,.04005,4813,111,4.38,.21,.734392,.082496,-0.19,0.08,"1,2,3,4",2018-10-11 19:07:06,2019-12-17 15:43:41,2019-12-17 10:00:02,"HD 23472 b"
425997655,174.02,,1,4,1,5,4,4,4,5,PC,CP,8.7513,0.006,,2,spoc,03:41:50.17,-62:46:02.16,-102.571,0.05,-43.917,0.059,2458340.303955,0.00224,29.796715,0.001249,2.945885,0.34046,0.693793,0.045825,638.802551,42.205654,1.836502,1.229716,12.079128,475.476044,14.497121,39.0341,.04005,4813,111,4.38,.21,.734392,.082496,-0.19,0.08,"1,2,3,4",2018-10-19 23:49:47,2019-12-17 15:43:33,2020-01-16 02:34:07,"HD 23472 c"
425997655,174.03,,1,4,1,2,2,4,4,5,PC,,8.7513,0.006,,3,spoc,03:41:50.17,-62:46:02.16,-102.571,0.05,-43.917,0.059,2458335.751343,0.003668,12.160999,0.000985,2.902685,0.441298,0.339315,0.043887,312.472076,40.420181,1.329708,1.221559,39.899532,641.005432,8.132967,39.0341,.04005,4813,111,4.38,.21,.734392,.082496,-0.19,0.08,"1,2,3,4",2018-12-04 21:48:53,2019-12-17 15:43:34,2020-01-16 02:34:07,"low MES"
425997655,174.04,,2,5,5,2,2,4,4,5,PC,,8.7513,0.006,,4,spoc,03:41:50.17,-62:46:02.16,-102.571,0.05,-43.917,0.059,2458326.033203,0.003027,3.975995,0.00021,1.560981,0.192923,0.189425,0.024035,174.451263,22.136805,.990529,1.111368,177.146423,930.471008,7.80942,39.0341,.04005,4813,111,4.38,.21,.734392,.082496,-0.19,0.08,"1,2,3,4",2018-12-04 21:48:53,2019-12-17 15:43:34,2020-01-16 02:34:07,"low MES"
307210830,175.01,,1,5,5,1,4,2,4,1,PC,CP,9.41242,0.007,,1,spoc,08:18:07.89,-68:18:52.08,94.768,0.054,-340.47,0.052,2458356.203945,0.000532,3.691509,0.000296,1.31133,0.171559,1.892496,0.096825,1741.535144,89.17493,1.367633,.29242,12.673119,481.216627,16.039213,10.6194,.0032,3469,68,4.9401,.058929,.31416,.009324,,,"2,5,8,9,10,11,12,28",2018-10-11 19:07:06,2020-10-05 19:42:53,2020-10-05 19:46:26,"L 98-59 c and TOI 175.01"
307210830,175.02,,4,5,5,5,4,4,4,1,PC,CP,9.41242,0.007,,2,spoc,08:18:07.89,-68:18:52.08,94.768,0.054,-340.47,0.052,2458355.28665,0.00073,7.450804,0.000021,0.845834,0.294489,1.812297,0.149652,1667.795262,137.82532,1.470298,1.223574,4.96006,380.619896,28.665125,10.6194,.0032,3469,68,4.9401,.058929,.313,.009,,,"2,5,8,9,10,11,12",2018-10-11 19:07:06,2020-10-02 14:48:32,2020-10-02 16:00:02,"has been confirmed by follow-up"
307210830,175.03,,4,5,5,5,4,4,4,1,PC,CP,9.41242,0.007,,3,spoc,08:18:07.89,-68:18:52.08,94.768,0.054,-340.47,0.052,2458354.906006,0.00083,2.253089,0.000007,0.988833,0.308529,0.735704,0.058926,677.379319,54.27155,.857868,.959494,24.437324,567.065414,25.764036,10.6194,.0032,3469,68,4.9401,.058929,.313,.009,,,"2,5,8,9,10,11,12,28",2018-10-11 19:07:06,2020-10-02 14:51:24,2020-10-02 16:00:02,"has been confirmed by follow-up"
272086159,176.01,,5,5,5,5,5,5,5,5,PC,FP,13.4004,0.007,,1,spoc,07:40:00.83,-72:12:20.44,15.438,0.073,478.653,0.106,2458363.043823,0.00044,16.155373,0.000103,1.556705,0.037499,80.224557,1.764459,71225.726562,1623.806763,10.424281,7.728964,1.846009,297.288544,49.630848,65.9528,.20035,3270,63,4.98242,.409627,.271,.047,,,"2,3,4,5,6",2018-10-11 19:07:06,2019-12-17 15:43:39,2020-03-04 12:58:47,
262530407,177.01,,1,5,5,1,2,4,4,1,PC,,9.49275,0.007,,1,spoc,01:21:45.22,-46:42:53,-111.206,0.058,-79.827,0.068,2458356.152954,0.000649,2.853133,0.000066,1.264674,0.13067,1.727654,0.063627,1589.963257,58.600864,2.175406,.400998,42.954624,652.938416,25.673399,22.4751,.02605,3703,66,4.76229,.061557,.525,.016,,,"2,3",2018-10-11 19:07:06,2019-12-17 15:43:32,2020-01-16 02:34:07,"known TOI"
251848941,178.01,,1,4,1,1,4,4,4,5,PC,,10.42,0.006,,1,spoc,00:29:12.48,-30:27:14.82,149.953,0.073,-87.253,0.042,2458360.24231,0.00238,6.558054,0.00129,2.233632,0.32997,1.588193,0.126341,1461.710083,116.357224,2.773247,1.134474,35.846214,624.066101,11.100334,62.699,.20675,4111,171,4.55528,.449348,.701202,.152166,,,"2",2018-10-11 19:07:06,2019-12-17 15:43:32,2020-01-16 02:34:07,
251848941,178.02,,1,4,1,5,4,4,4,5,PC,,10.42,0.006,,2,spoc,00:29:12.48,-30:27:14.82,149.953,0.073,-87.253,0.042,2458354.552246,0.004083,10.354252,0.003165,2.236524,0.274134,1.800631,0.484506,1657.067871,446.147125,3.751004,1.518233,19.497772,535.939758,9.537692,62.699,.20675,4111,171,4.55528,.449348,.701202,.152166,,,"2",2018-10-11 19:07:06,2019-12-17 15:43:33,2020-01-16 02:34:07,"similar period to candidate 3"
251848941,178.03,,1,4,1,5,4,4,4,5,PC,,10.42,0.006,,3,spoc,00:29:12.48,-30:27:14.82,149.953,0.073,-87.253,0.042,2458362.953314,0.003512,9.955936,0.005123,2.521805,0.662672,1.223882,0.160279,1126.601724,147.61179,2.323174,2.683399,20.544734,542.993812,7.679551,62.699,.20675,4111,171,4.55528,.449348,.701202,.152166,,,"2",2018-10-22 19:57:34,2020-07-07 13:52:09,2020-07-10 18:05:48,"similar period to candidate 2 and may be wrong; only two transits"
207141131,179.01,,1,5,5,1,2,4,4,1,PC,,8.1796,0.006,,1,spoc,02:57:02.88,-56:11:30.73,-36.676,0.042,50.599,0.045,2458354.588379,0.000649,4.137394,0.000096,1.829919,0.136448,1.232507,0.046539,1134.536743,42.86272,2.813921,.897569,181.276428,935.847473,21.0557,38.5653,.0366,5058,181,4.51761,.282094,.838949,.107368,,,"2,3",2018-10-11 19:07:06,2019-12-17 15:43:32,2020-01-16 02:34:07,"known TOI"
51912829,180.01,,5,5,5,5,5,5,5,5,KP,FP,9.5183,0.006,,1,spoc,00:57:11.67,-67:29:46.28,22.671,0.055,16.495,0.042,2458325.897949,0.000328,0.835398,0.000009,1.480314,0.020716,2.923556,0.070977,2689.072754,65.369888,14.870042,2.317963,19472.25,3012.824219,49.261066,264.72,2.1895,6082,193,3.77654,.33082,2.28668,.344444,,,"1,2",2018-10-19 23:49:42,2019-12-17 15:43:31,2020-01-16 02:34:07,"Likely EB"
76923707,181.01,,2,5,5,4,4,2,4,3,PC,,10.4654,0.006,,1,spoc,23:28:41.41,-34:29:29.08,111.364,0.075,-2.588,0.094,2458358.118164,0.000495,4.532037,0.000161,2.373894,0.052422,7.907458,0.124805,7256.580566,114.943214,6.322712,.96554,120.014244,844.166199,64.932281,96.2338,.57475,4983,180,4.61445,.318565,.741265,.110511,,,"2",2018-10-22 19:57:31,2019-12-17 15:43:32,2020-01-16 02:34:07,
76989773,182.01,,5,5,5,5,5,5,5,5,PC,FP,9.683,0.006,,1,spoc,23:33:10.56,-35:27:50.37,-107.298,0.451,-66.417,0.536,2458355.082764,0.000254,1.769141,0.000031,1.958463,0.019511,10.26366,0.066777,9408.639648,61.502316,19.12079,5.670971,1368.692871,1551.301636,160.339111,107.399,2.936,5569,187,4.32065,.291747,1.13502,.149118,,,"2",2018-10-22 19:57:31,2019-12-20 00:57:43,2020-01-16 02:34:07,"v-shaped; two stars in PSF"
183979262,183.01,,5,5,5,5,5,5,5,5,PC,FP,8.3291,0.006,,1,spoc,01:26:36.07,-72:44:55.95,76.603,0.135,20.878,0.093,2458326.104248,0.000147,3.430776,0.000015,3.130096,0.008128,9.794191,0.03333,8980.217773,30.697788,30.195551,4.80043,4985.942871,2143.169678,296.107788,213.024,2.7315,6270,196,3.61332,.359293,2.8586,.454415,,,"1,2",2018-10-19 23:49:43,2019-12-17 15:43:31,2020-09-04 12:00:24,"700 ppm secondary; likely EB; possibly synchronized with rotation"
300871545,184.01,,5,5,5,5,5,5,5,,PC,FP,10.0433,0.006,,1,spoc,07:50:37.78,-70:32:00.46,-14.67,0.041,33.139,0.042,2458327.376587,0.000164,4.817028,0.000026,3.194467,0.008697,25.875688,0.088866,23550.640625,81.8451,23.899076,3.605441,,,339.026093,247.441,1.4185,6380,197,4.24852,.353278,1.40476,.211901,,,"1,2",2018-10-19 23:49:46,2019-12-17 15:43:41,2020-03-04 12:58:47,"1000 ppm secondary; likely EB"
100100827,185.01,,4,5,5,5,5,4,5,5,KP,KP,8.8287,0.006,,1,spoc,01:37:25.07,-45:40:40.06,25.243,0.03,20.597,0.034,2458354.458014,0.000044,0.941449,0.000002,2.15304,0.004752,11.672255,0.025351,10692.963693,23.348818,12.97984,.028411,5449.44472,2191.330141,465.15985,123.483,.37,6400,,4.36583,,1.23,,0.1,0.1,"2,3",2018-10-22 19:57:32,2020-07-14 12:34:27,2020-07-14 10:00:07,"WASP-18b"
279741379,186.01,,1,4,1,3,4,4,4,2,PC,CP,6.9934,0.006,,1,spoc,03:27:00.05,-63:30:00.6,355.084,0.045,-247.46,0.049,2458350.313556,0.001003,.0,.0,3.407877,0.12282,1.749406,0.073544,1609.964688,67.73463,3.25189,.382048,3.862959,357.560704,26.48149,16.32,.0071,4628.53,91.9226,4.32239,.236802,.739077,.078511,0.00265487,0.0526804,"1,2,3,4",2018-10-19 23:49:46,2020-07-07 14:36:40,2020-07-10 18:05:48,"single transit of GJ 143/HD 21749 b; second transit falls in data gap;  third transit falls on interval of instrument noise; period from follow-up is 35.6 days"
279741379,186.02,,1,4,1,1,2,4,4,,PC,,6.9934,0.006,,2,spoc,03:27:00.05,-63:30:00.6,355.084,0.045,-247.46,0.049,2458332.299222,0.002676,7.787068,0.000418,2.524159,0.140869,0.231552,0.020101,213.24494,18.513388,1.076237,.631189,67.834632,731.952028,11.074308,16.32,.0071,4628.53,91.9226,4.32239,.236802,.739077,.078511,0.00265487,0.0526804,"1,2,3,4",2020-07-09 13:30:18,2020-07-07 14:24:25,2020-07-10 18:05:48,"HD 21749 c"
260304296,187.01,,5,5,5,5,5,5,5,5,PC,FP,9.109901,0.006,,1,spoc,06:18:27.73,-57:00:48.6,-8.683,0.053,6.389,0.044,2458325.778931,0.000181,0.512589,0.000003,1.655647,0.013929,6.144394,0.04108,5643.213379,37.835732,20.511135,4.637096,32050,3727,148.46315,184.529,.7205,6725,201,4.19532,.344818,1.58318,.203704,,,"1,2",2018-10-19 23:49:45,2019-12-17 15:43:39,2020-01-16 02:34:07,"v-shaped; very likely EB"
280830734,188.01,,5,5,5,5,5,5,5,5,PC,FP,9.4668,0.006,,1,spoc,02:58:13.34,-70:45:38.83,33.499,0.048,38.324,0.045,2458325.777832,0.002426,1.162031,0.000088,1.172865,0.184116,0.370949,0.100814,341.597992,92.848785,4.63134,7.471795,6297.108398,2271.98291,10.150243,210.812,1.107,6340.299805,204,4.18,.27,1.60517,.23256,-0.46,0.19,"1,2",2018-10-19 23:49:46,2019-12-17 15:43:32,2020-01-16 02:34:07,"V-shaped; variable slightly evolved star"
278866211,189.01,,5,5,5,5,5,5,5,5,PC,FP,10.2638,0.006,,1,spoc,06:43:13.87,-55:14:39.76,-11,0.049,41.214,0.056,2458327.357544,0.000613,2.194097,0.000041,1.956189,0.036019,6.186629,0.140674,5681.89209,129.557159,14.822882,8.219116,2348.02002,1939,54.277805,181.879,.811,6054,193,4.39416,.333298,1.1174,.170754,,,"1,2",2018-10-19 23:49:46,2019-12-17 15:43:39,2020-01-16 02:34:07,"8th mag star nearby; v-shaped; likely on target"
166739520,190.01,,3,5,5,3,5,4,5,5,KP,KP,9.6411,0.006,,1,spoc,02:27:06.19,-50:17:03.93,59.958,0.038,24.743,0.036,2458357.571533,0.000478,10.020817,0.000175,5.79945,0.035616,9.002029,0.056911,8256.898438,52.415806,10.928113,.06793,181.294022,935.870178,162.08876,157.963,.634,6038,,4.35513,,1.17,,-0.36,0.09,"2,3",2018-10-22 19:57:29,2019-12-17 15:43:32,2020-03-04 13:49:16,"WASP-117"
183532609,191.01,,3,5,5,3,5,4,5,5,KP,KP,9.1468,0.006,,1,spoc,23:59:36.21,-35:01:52.81,109.747,0.06,7.614,0.06,2458358.920288,0.000342,8.159165,0.000501,4.437074,0.026217,16.999822,0.201315,15535.474609,185.400406,12.359505,.090212,48.07373,671.578369,86.546089,89.9606,.3633,5600,,4.50501,,.94,,0.24,0.1,"2",2018-10-22 19:57:30,2019-12-17 15:43:32,2020-03-04 13:49:16,"WASP-8"
183537452,192.01,,3,5,5,3,5,4,5,5,KP,KP,10.2499,0.006,,1,spoc,23:51:31.01,-39:54:25.64,-56.853,0.041,-88.865,0.048,2458356.414795,0.000268,3.922743,0.000074,2.616187,0.028454,12.560809,0.07803,11502.269531,71.865799,8.569172,.129548,150.072052,892.677734,171.82695,87.5953,.3106,4800,,4.53527,,.81,,0.17,0.05,"2",2018-10-22 19:57:31,2019-12-17 15:43:32,2020-03-04 13:49:16,"WASP-29"
183985250,193.01,,1,5,5,1,4,4,4,1,PC,,9.1031,0.006,,1,spoc,23:54:40.53,-37:37:41.61,247.615,0.076,-69.801,0.062,2458354.214844,0.000275,0.792072,0.000015,0.686972,0.078023,1.721386,0.046603,1584.198975,42.921795,3.964752,1.358874,2804.499512,1856.024048,35.477856,80.4373,.3162,5422,185,4.42223,.273742,.989961,.11991,,,"2",2018-10-22 19:57:31,2019-12-17 15:43:32,2020-01-16 02:34:07,"Tdur is short for Rstar"
211438925,194.01,,3,5,5,3,5,4,5,5,KP,KP,10.248,0.006,,1,spoc,00:20:38.53,-23:56:08.84,-1.4,1.9,-18.3,1.9,2458356.565674,0.000383,4.899379,0.00013,3.342154,0.027737,11.29793,0.091029,10351.825195,83.836983,15.126432,.098251,597.804626,1261.12915,134.421387,211.877,,5940,,4.23158,,1.39,,0.04,0.1,"2",2018-10-22 19:57:32,2019-12-17 15:43:32,2020-03-04 13:49:16,"WASP-20"
230982885,195.01,,3,5,5,3,5,4,5,5,KP,KP,9.9696,0.006,,1,spoc,01:38:25.23,-55:46:19.2,96.163,0.039,20.946,0.035,2458355.490356,0.000138,2.072761,0.00002,2.588325,0.012332,14.76852,0.051775,13510.21582,47.685387,12.482019,.057433,931.564331,1409.038818,299.292358,151.068,.509,5640,,4.43703,,1.06,,,,"2",2018-10-22 19:57:33,2019-12-17 15:43:32,2020-03-04 13:49:16,"WASP-97"
234519192,196.01,,3,5,5,3,2,4,4,5,PC,,8.0674,0.006,,1,spoc,00:58:12.41,-64:45:41.55,-0.261,0.051,15.617,0.045,2458354.307495,0.001705,1.163088,0.000126,1.805261,0.100137,0.646476,0.034177,595.248779,31.477335,17.734995,16.675673,49014.449219,3794.903809,14.799333,292.32,2.5715,6495,198,3.32048,.371256,4.17589,.646514,,,"2",2018-10-22 19:57:33,2019-12-17 15:43:31,2020-01-16 02:34:07,"v-shaped"
